Date,Year,Month,State,Sector,number_of_employees,average_weekly_hours,average_hourly_earnings
2008-02-01,2008,Feb,Nevada,leisurehospitality,339.8,,15.0
2008-02-01,2008,Feb,Nevada,manufacturing,49.5,,
2008-02-01,2008,Feb,Nevada,retailtrade,139.9,,
2008-02-01,2008,Feb,Nevada,totalnonfarm,1286.7,,
2008-02-01,2008,Feb,Nevada,totalprivate,1127.0,37.1,19.72
2008-02-01,2008,Feb,New Hampshire,leisurehospitality,64.6,,11.99
2008-02-01,2008,Feb,New Hampshire,manufacturing,77.3,40.3,24.43
2008-02-01,2008,Feb,New Hampshire,retailtrade,98.0,,
2008-02-01,2008,Feb,New Hampshire,totalnonfarm,648.4,,
2008-02-01,2008,Feb,New Hampshire,totalprivate,554.6,32.8,22.44
2008-02-01,2008,Feb,New Jersey,leisurehospitality,346.0,,16.74
2008-02-01,2008,Feb,New Jersey,manufacturing,302.6,39.9,24.07
2008-02-01,2008,Feb,New Jersey,retailtrade,463.1,,
2008-02-01,2008,Feb,New Jersey,totalnonfarm,4095.1,,
2008-02-01,2008,Feb,New Jersey,totalprivate,3435.7,33.3,25.47
2008-02-01,2008,Feb,New Mexico,leisurehospitality,87.7,,10.94
2008-02-01,2008,Feb,New Mexico,manufacturing,35.8,,
2008-02-01,2008,Feb,New Mexico,retailtrade,98.1,,
2008-02-01,2008,Feb,New Mexico,totalnonfarm,848.7,,
2008-02-01,2008,Feb,New Mexico,totalprivate,652.4,34.6,18.58
2008-02-01,2008,Feb,New York,leisurehospitality,718.4,,17.58
2008-02-01,2008,Feb,New York,manufacturing,541.1,38.5,22.88
2008-02-01,2008,Feb,New York,retailtrade,902.5,,
2008-02-01,2008,Feb,New York,totalnonfarm,8790.8,,
2008-02-01,2008,Feb,New York,totalprivate,7286.1,34.1,25.45
2008-02-01,2008,Feb,North Carolina,leisurehospitality,410.6,,11.44
2008-02-01,2008,Feb,North Carolina,manufacturing,528.9,39.4,18.35
2008-02-01,2008,Feb,North Carolina,retailtrade,471.3,,
2008-02-01,2008,Feb,North Carolina,totalnonfarm,4170.2,,
2008-02-01,2008,Feb,North Carolina,totalprivate,3461.9,33.9,19.46
2008-02-01,2008,Feb,North Dakota,leisurehospitality,33.5,,10.12
2008-02-01,2008,Feb,North Dakota,manufacturing,26.6,36.4,18.67
2008-02-01,2008,Feb,North Dakota,retailtrade,43.1,,
2008-02-01,2008,Feb,North Dakota,totalnonfarm,365.7,,
2008-02-01,2008,Feb,North Dakota,totalprivate,289.4,31.7,18.59
2008-02-01,2008,Feb,Ohio,leisurehospitality,498.4,,11.12
2008-02-01,2008,Feb,Ohio,manufacturing,760.3,39.7,21.85
2008-02-01,2008,Feb,Ohio,retailtrade,599.1,,
2008-02-01,2008,Feb,Ohio,totalnonfarm,5420.3,,
2008-02-01,2008,Feb,Ohio,totalprivate,4620.5,33.7,20.03
2008-02-01,2008,Feb,Oklahoma,leisurehospitality,143.5,,9.77
2008-02-01,2008,Feb,Oklahoma,manufacturing,158.2,40.7,18.64
2008-02-01,2008,Feb,Oklahoma,retailtrade,173.3,,
2008-02-01,2008,Feb,Oklahoma,totalnonfarm,1621.1,,
2008-02-01,2008,Feb,Oklahoma,totalprivate,1287.4,35.0,17.24
2008-02-01,2008,Feb,Oregon,leisurehospitality,174.9,,12.97
2008-02-01,2008,Feb,Oregon,manufacturing,201.4,38.9,20.07
2008-02-01,2008,Feb,Oregon,retailtrade,201.8,,
2008-02-01,2008,Feb,Oregon,totalnonfarm,1739.4,,
2008-02-01,2008,Feb,Oregon,totalprivate,1444.9,33.6,20.86
2008-02-01,2008,Feb,Pennsylvania,leisurehospitality,504.6,,12.78
2008-02-01,2008,Feb,Pennsylvania,manufacturing,654.8,40.0,20.91
2008-02-01,2008,Feb,Pennsylvania,retailtrade,649.8,,
2008-02-01,2008,Feb,Pennsylvania,totalnonfarm,5816.4,,
2008-02-01,2008,Feb,Pennsylvania,totalprivate,5060.8,33.5,20.35
2008-02-01,2008,Feb,Rhode Island,leisurehospitality,51.7,,14.72
2008-02-01,2008,Feb,Rhode Island,manufacturing,49.2,38.7,21.27
2008-02-01,2008,Feb,Rhode Island,retailtrade,50.5,,
2008-02-01,2008,Feb,Rhode Island,totalnonfarm,490.7,,
2008-02-01,2008,Feb,Rhode Island,totalprivate,423.1,33.8,22.61
2008-02-01,2008,Feb,South Carolina,leisurehospitality,220.3,,10.57
2008-02-01,2008,Feb,South Carolina,manufacturing,246.1,43.1,18.92
2008-02-01,2008,Feb,South Carolina,retailtrade,241.7,,
2008-02-01,2008,Feb,South Carolina,totalnonfarm,1954.7,,
2008-02-01,2008,Feb,South Carolina,totalprivate,1600.4,35.3,19.04
2008-02-01,2008,Feb,South Dakota,leisurehospitality,43.3,,11.2
2008-02-01,2008,Feb,South Dakota,manufacturing,42.7,39.1,16.44
2008-02-01,2008,Feb,South Dakota,retailtrade,50.4,,
2008-02-01,2008,Feb,South Dakota,totalnonfarm,411.6,,
2008-02-01,2008,Feb,South Dakota,totalprivate,335.5,32.5,16.46
2008-02-01,2008,Feb,Tennessee,leisurehospitality,278.3,,11.17
2008-02-01,2008,Feb,Tennessee,manufacturing,369.5,38.8,20.77
2008-02-01,2008,Feb,Tennessee,retailtrade,331.3,,
2008-02-01,2008,Feb,Tennessee,totalnonfarm,2814.0,,
2008-02-01,2008,Feb,Tennessee,totalprivate,2391.5,34.8,19.44
2008-02-01,2008,Feb,Texas,leisurehospitality,1003.3,,11.41
2008-02-01,2008,Feb,Texas,manufacturing,937.6,42.3,22.43
2008-02-01,2008,Feb,Texas,retailtrade,1175.0,,
2008-02-01,2008,Feb,Texas,totalnonfarm,10630.3,,
2008-02-01,2008,Feb,Texas,totalprivate,8833.5,36.4,21.12
2008-02-01,2008,Feb,Utah,leisurehospitality,115.8,,11.74
2008-02-01,2008,Feb,Utah,manufacturing,129.5,38.3,21.12
2008-02-01,2008,Feb,Utah,retailtrade,149.5,,
2008-02-01,2008,Feb,Utah,totalnonfarm,1260.3,,
2008-02-01,2008,Feb,Utah,totalprivate,1050.7,34.3,21.28
2008-02-01,2008,Feb,Vermont,leisurehospitality,33.0,,14.6
2008-02-01,2008,Feb,Vermont,manufacturing,35.7,38.4,20.94
2008-02-01,2008,Feb,Vermont,retailtrade,40.6,,
2008-02-01,2008,Feb,Vermont,totalnonfarm,309.3,,
2008-02-01,2008,Feb,Vermont,totalprivate,255.3,33.8,21.22
2008-02-01,2008,Feb,Virginia,leisurehospitality,352.6,,11.85
2008-02-01,2008,Feb,Virginia,manufacturing,269.1,38.6,19.81
2008-02-01,2008,Feb,Virginia,retailtrade,426.6,,
2008-02-01,2008,Feb,Virginia,totalnonfarm,3787.9,,
2008-02-01,2008,Feb,Virginia,totalprivate,3096.7,34.6,22.56
2008-02-01,2008,Feb,Washington,leisurehospitality,285.7,,15.48
2008-02-01,2008,Feb,Washington,manufacturing,297.5,,28.0
2008-02-01,2008,Feb,Washington,retailtrade,330.0,,
2008-02-01,2008,Feb,Washington,totalnonfarm,3009.2,,
2008-02-01,2008,Feb,Washington,totalprivate,2467.0,34.6,25.0
2008-02-01,2008,Feb,West Virginia,leisurehospitality,73.4,,9.67
2008-02-01,2008,Feb,West Virginia,manufacturing,57.4,40.8,21.42
2008-02-01,2008,Feb,West Virginia,retailtrade,91.7,,
2008-02-01,2008,Feb,West Virginia,totalnonfarm,728.9,,
2008-02-01,2008,Feb,West Virginia,totalprivate,583.3,34.9,17.63
2008-02-01,2008,Feb,Wisconsin,leisurehospitality,261.1,,11.44
2008-02-01,2008,Feb,Wisconsin,manufacturing,502.8,42.4,21.29
2008-02-01,2008,Feb,Wisconsin,retailtrade,311.9,,
2008-02-01,2008,Feb,Wisconsin,totalnonfarm,2882.6,,
2008-02-01,2008,Feb,Wisconsin,totalprivate,2463.1,32.7,20.76
2008-02-01,2008,Feb,Wyoming,leisurehospitality,34.5,,10.92
2008-02-01,2008,Feb,Wyoming,manufacturing,10.1,,
2008-02-01,2008,Feb,Wyoming,retailtrade,32.4,,
2008-02-01,2008,Feb,Wyoming,totalnonfarm,297.1,,
2008-02-01,2008,Feb,Wyoming,totalprivate,229.0,36.1,20.45
2008-03-01,2008,Mar,Alabama,leisurehospitality,174.2,,10.04
2008-03-01,2008,Mar,Alabama,manufacturing,290.1,41.7,20.52
2008-03-01,2008,Mar,Alabama,retailtrade,241.1,,
2008-03-01,2008,Mar,Alabama,totalnonfarm,2023.5,,
2008-03-01,2008,Mar,Alabama,totalprivate,1637.5,36.3,19.39
2008-03-01,2008,Mar,Alaska,leisurehospitality,31.8,,13.64
2008-03-01,2008,Mar,Alaska,manufacturing,13.1,48.0,18.52
2008-03-01,2008,Mar,Alaska,retailtrade,36.3,,
2008-03-01,2008,Mar,Alaska,totalnonfarm,320.4,,
2008-03-01,2008,Mar,Alaska,totalprivate,238.9,35.7,24.69
2008-03-01,2008,Mar,Arizona,leisurehospitality,273.4,,12.51
2008-03-01,2008,Mar,Arizona,manufacturing,177.0,38.6,22.33
2008-03-01,2008,Mar,Arizona,retailtrade,329.3,,
2008-03-01,2008,Mar,Arizona,totalnonfarm,2659.8,,
2008-03-01,2008,Mar,Arizona,totalprivate,2228.2,34.8,20.41
2008-03-01,2008,Mar,Arkansas,leisurehospitality,100.7,,9.67
2008-03-01,2008,Mar,Arkansas,manufacturing,186.4,39.6,17.08
2008-03-01,2008,Mar,Arkansas,retailtrade,134.9,,
2008-03-01,2008,Mar,Arkansas,totalnonfarm,1207.0,,
2008-03-01,2008,Mar,Arkansas,totalprivate,994.6,35.7,17.15
2008-03-01,2008,Mar,California,leisurehospitality,1581.6,,14.11
2008-03-01,2008,Mar,California,manufacturing,1442.1,39.0,25.12
2008-03-01,2008,Mar,California,retailtrade,1658.4,,
2008-03-01,2008,Mar,California,totalnonfarm,15421.3,,
2008-03-01,2008,Mar,California,totalprivate,12906.7,34.5,24.52
2008-03-01,2008,Mar,Colorado,leisurehospitality,274.2,,13.66
2008-03-01,2008,Mar,Colorado,manufacturing,144.7,37.8,27.41
2008-03-01,2008,Mar,Colorado,retailtrade,256.0,,
2008-03-01,2008,Mar,Colorado,totalnonfarm,2356.3,,
2008-03-01,2008,Mar,Colorado,totalprivate,1976.2,35.0,24.07
2008-03-01,2008,Mar,Connecticut,leisurehospitality,138.3,,15.3
2008-03-01,2008,Mar,Connecticut,manufacturing,185.8,41.5,28.61
2008-03-01,2008,Mar,Connecticut,retailtrade,191.2,,
2008-03-01,2008,Mar,Connecticut,totalnonfarm,1720.9,,
2008-03-01,2008,Mar,Connecticut,totalprivate,1461.7,34.3,27.65
2008-03-01,2008,Mar,DC,leisurehospitality,56.8,,17.28
2008-03-01,2008,Mar,DC,manufacturing,1.7,,
2008-03-01,2008,Mar,DC,retailtrade,18.5,,
2008-03-01,2008,Mar,DC,totalnonfarm,700.6,,
2008-03-01,2008,Mar,DC,totalprivate,466.2,36.1,33.19
2008-03-01,2008,Mar,Delaware,leisurehospitality,42.8,,12.01
2008-03-01,2008,Mar,Delaware,manufacturing,33.0,37.9,24.27
2008-03-01,2008,Mar,Delaware,retailtrade,54.1,,
2008-03-01,2008,Mar,Delaware,totalnonfarm,439.8,,
2008-03-01,2008,Mar,Delaware,totalprivate,377.9,34.6,22.56
2008-03-01,2008,Mar,Florida,leisurehospitality,985.7,,13.78
2008-03-01,2008,Mar,Florida,manufacturing,382.5,40.6,22.33
2008-03-01,2008,Mar,Florida,retailtrade,1008.9,,
2008-03-01,2008,Mar,Florida,totalnonfarm,7862.9,,
2008-03-01,2008,Mar,Florida,totalprivate,6732.8,35.3,21.53
2008-03-01,2008,Mar,Georgia,leisurehospitality,398.1,,12.14
2008-03-01,2008,Mar,Georgia,manufacturing,417.0,39.8,18.95
2008-03-01,2008,Mar,Georgia,retailtrade,481.8,,
2008-03-01,2008,Mar,Georgia,totalnonfarm,4166.6,,
2008-03-01,2008,Mar,Georgia,totalprivate,3460.0,35.6,20.46
2008-03-01,2008,Mar,Hawaii,leisurehospitality,112.0,,17.72
2008-03-01,2008,Mar,Hawaii,manufacturing,15.3,36.8,20.21
2008-03-01,2008,Mar,Hawaii,retailtrade,71.3,,
2008-03-01,2008,Mar,Hawaii,totalnonfarm,627.8,,
2008-03-01,2008,Mar,Hawaii,totalprivate,503.6,33.2,20.5
2008-03-01,2008,Mar,Idaho,leisurehospitality,64.2,,10.01
2008-03-01,2008,Mar,Idaho,manufacturing,65.1,37.5,22.25
2008-03-01,2008,Mar,Idaho,retailtrade,83.6,,
2008-03-01,2008,Mar,Idaho,totalnonfarm,654.5,,
2008-03-01,2008,Mar,Idaho,totalprivate,535.9,34.1,17.13
2008-03-01,2008,Mar,Illinois,leisurehospitality,533.5,,12.39
2008-03-01,2008,Mar,Illinois,manufacturing,668.4,40.2,21.55
2008-03-01,2008,Mar,Illinois,retailtrade,628.3,,
2008-03-01,2008,Mar,Illinois,totalnonfarm,5978.3,,
2008-03-01,2008,Mar,Illinois,totalprivate,5126.2,34.5,22.64
2008-03-01,2008,Mar,Indiana,leisurehospitality,282.8,,11.13
2008-03-01,2008,Mar,Indiana,manufacturing,533.7,41.2,22.7
2008-03-01,2008,Mar,Indiana,retailtrade,324.7,,
2008-03-01,2008,Mar,Indiana,totalnonfarm,2979.9,,
2008-03-01,2008,Mar,Indiana,totalprivate,2541.6,35.4,20.4
2008-03-01,2008,Mar,Iowa,leisurehospitality,136.4,,11.31
2008-03-01,2008,Mar,Iowa,manufacturing,230.7,40.7,17.62
2008-03-01,2008,Mar,Iowa,retailtrade,179.6,,
2008-03-01,2008,Mar,Iowa,totalnonfarm,1527.0,,
2008-03-01,2008,Mar,Iowa,totalprivate,1274.7,34.0,17.87
2008-03-01,2008,Mar,Kansas,leisurehospitality,115.5,,10.56
2008-03-01,2008,Mar,Kansas,manufacturing,188.4,41.7,22.4
2008-03-01,2008,Mar,Kansas,retailtrade,148.7,,
2008-03-01,2008,Mar,Kansas,totalnonfarm,1396.4,,
2008-03-01,2008,Mar,Kansas,totalprivate,1136.3,34.9,20.06
2008-03-01,2008,Mar,Kentucky,leisurehospitality,172.0,,10.03
2008-03-01,2008,Mar,Kentucky,manufacturing,252.3,40.2,19.3
2008-03-01,2008,Mar,Kentucky,retailtrade,212.6,,
2008-03-01,2008,Mar,Kentucky,totalnonfarm,1854.3,,
2008-03-01,2008,Mar,Kentucky,totalprivate,1542.2,36.6,17.94
2008-03-01,2008,Mar,Louisiana,leisurehospitality,195.5,,11.88
2008-03-01,2008,Mar,Louisiana,manufacturing,154.3,40.7,23.88
2008-03-01,2008,Mar,Louisiana,retailtrade,227.4,,
2008-03-01,2008,Mar,Louisiana,totalnonfarm,1938.2,,
2008-03-01,2008,Mar,Louisiana,totalprivate,1575.1,36.4,18.93
2008-03-01,2008,Mar,Maine,leisurehospitality,60.5,,12.3
2008-03-01,2008,Mar,Maine,manufacturing,59.5,40.4,21.52
2008-03-01,2008,Mar,Maine,retailtrade,86.5,,
2008-03-01,2008,Mar,Maine,totalnonfarm,620.8,,
2008-03-01,2008,Mar,Maine,totalprivate,516.3,34.4,18.8
2008-03-01,2008,Mar,Maryland,leisurehospitality,237.1,,16.74
2008-03-01,2008,Mar,Maryland,manufacturing,132.2,39.2,23.03
2008-03-01,2008,Mar,Maryland,retailtrade,298.0,,
2008-03-01,2008,Mar,Maryland,totalnonfarm,2630.3,,
2008-03-01,2008,Mar,Maryland,totalprivate,2144.0,35.0,24.51
2008-03-01,2008,Mar,Massachusetts,leisurehospitality,307.5,,15.59
2008-03-01,2008,Mar,Massachusetts,manufacturing,287.7,40.2,27.06
2008-03-01,2008,Mar,Massachusetts,retailtrade,350.4,,
2008-03-01,2008,Mar,Massachusetts,totalnonfarm,3329.7,,
2008-03-01,2008,Mar,Massachusetts,totalprivate,2893.9,33.8,26.42
2008-03-01,2008,Mar,Michigan,leisurehospitality,402.9,,11.6
2008-03-01,2008,Mar,Michigan,manufacturing,579.2,41.5,25.75
2008-03-01,2008,Mar,Michigan,retailtrade,487.9,,
2008-03-01,2008,Mar,Michigan,totalnonfarm,4217.7,,
2008-03-01,2008,Mar,Michigan,totalprivate,3569.6,34.5,21.97
2008-03-01,2008,Mar,Minnesota,leisurehospitality,248.5,,12.6
2008-03-01,2008,Mar,Minnesota,manufacturing,339.2,39.9,22.17
2008-03-01,2008,Mar,Minnesota,retailtrade,298.9,,
2008-03-01,2008,Mar,Minnesota,totalnonfarm,2775.6,,
2008-03-01,2008,Mar,Minnesota,totalprivate,2358.1,33.7,23.27
2008-03-01,2008,Mar,Mississippi,leisurehospitality,126.4,,11.0
2008-03-01,2008,Mar,Mississippi,manufacturing,163.9,39.8,16.71
2008-03-01,2008,Mar,Mississippi,retailtrade,141.8,,
2008-03-01,2008,Mar,Mississippi,totalnonfarm,1158.7,,
2008-03-01,2008,Mar,Mississippi,totalprivate,911.4,35.8,16.81
2008-03-01,2008,Mar,Missouri,leisurehospitality,282.0,,12.22
2008-03-01,2008,Mar,Missouri,manufacturing,296.0,39.7,22.78
2008-03-01,2008,Mar,Missouri,retailtrade,315.2,,
2008-03-01,2008,Mar,Missouri,totalnonfarm,2811.6,,
2008-03-01,2008,Mar,Missouri,totalprivate,2367.6,34.8,20.48
2008-03-01,2008,Mar,Montana,leisurehospitality,59.5,,11.59
2008-03-01,2008,Mar,Montana,manufacturing,20.4,,
2008-03-01,2008,Mar,Montana,retailtrade,59.6,,
2008-03-01,2008,Mar,Montana,totalnonfarm,448.0,,
2008-03-01,2008,Mar,Montana,totalprivate,360.5,32.4,18.17
2008-03-01,2008,Mar,Nebraska,leisurehospitality,82.7,,10.49
2008-03-01,2008,Mar,Nebraska,manufacturing,102.8,40.9,18.63
2008-03-01,2008,Mar,Nebraska,retailtrade,108.4,,
2008-03-01,2008,Mar,Nebraska,totalnonfarm,971.1,,
2008-03-01,2008,Mar,Nebraska,totalprivate,808.8,33.8,20.03
2008-03-01,2008,Mar,Nevada,leisurehospitality,338.7,,14.97
2008-03-01,2008,Mar,Nevada,manufacturing,49.2,,
2008-03-01,2008,Mar,Nevada,retailtrade,139.9,,
2008-03-01,2008,Mar,Nevada,totalnonfarm,1283.5,,
2008-03-01,2008,Mar,Nevada,totalprivate,1123.3,37.2,19.7
2008-03-01,2008,Mar,New Hampshire,leisurehospitality,64.1,,12.08
2008-03-01,2008,Mar,New Hampshire,manufacturing,77.1,40.6,24.89
2008-03-01,2008,Mar,New Hampshire,retailtrade,97.7,,
2008-03-01,2008,Mar,New Hampshire,totalnonfarm,648.1,,
2008-03-01,2008,Mar,New Hampshire,totalprivate,553.7,32.9,22.61
2008-03-01,2008,Mar,New Jersey,leisurehospitality,347.1,,17.06
2008-03-01,2008,Mar,New Jersey,manufacturing,302.1,40.3,24.22
2008-03-01,2008,Mar,New Jersey,retailtrade,462.2,,
2008-03-01,2008,Mar,New Jersey,totalnonfarm,4093.5,,
2008-03-01,2008,Mar,New Jersey,totalprivate,3434.5,33.8,25.51
2008-03-01,2008,Mar,New Mexico,leisurehospitality,87.6,,11.0
2008-03-01,2008,Mar,New Mexico,manufacturing,35.8,,
2008-03-01,2008,Mar,New Mexico,retailtrade,97.8,,
2008-03-01,2008,Mar,New Mexico,totalnonfarm,848.8,,
2008-03-01,2008,Mar,New Mexico,totalprivate,652.5,34.9,18.87
2008-03-01,2008,Mar,New York,leisurehospitality,719.3,,17.67
2008-03-01,2008,Mar,New York,manufacturing,539.7,39.1,22.92
2008-03-01,2008,Mar,New York,retailtrade,902.6,,
2008-03-01,2008,Mar,New York,totalnonfarm,8789.9,,
2008-03-01,2008,Mar,New York,totalprivate,7283.0,34.3,25.68
2008-03-01,2008,Mar,North Carolina,leisurehospitality,410.9,,11.48
2008-03-01,2008,Mar,North Carolina,manufacturing,527.9,40.2,18.08
2008-03-01,2008,Mar,North Carolina,retailtrade,470.6,,
2008-03-01,2008,Mar,North Carolina,totalnonfarm,4163.9,,
2008-03-01,2008,Mar,North Carolina,totalprivate,3454.9,34.7,19.44
2008-03-01,2008,Mar,North Dakota,leisurehospitality,33.5,,10.09
2008-03-01,2008,Mar,North Dakota,manufacturing,26.6,37.2,18.8
2008-03-01,2008,Mar,North Dakota,retailtrade,43.2,,
2008-03-01,2008,Mar,North Dakota,totalnonfarm,366.7,,
2008-03-01,2008,Mar,North Dakota,totalprivate,290.8,32.3,18.54
2008-03-01,2008,Mar,Ohio,leisurehospitality,491.3,,11.09
2008-03-01,2008,Mar,Ohio,manufacturing,752.9,40.3,21.74
2008-03-01,2008,Mar,Ohio,retailtrade,596.9,,
2008-03-01,2008,Mar,Ohio,totalnonfarm,5390.3,,
2008-03-01,2008,Mar,Ohio,totalprivate,4593.4,34.0,20.2
2008-03-01,2008,Mar,Oklahoma,leisurehospitality,142.7,,9.72
2008-03-01,2008,Mar,Oklahoma,manufacturing,157.9,41.1,18.73
2008-03-01,2008,Mar,Oklahoma,retailtrade,174.2,,
2008-03-01,2008,Mar,Oklahoma,totalnonfarm,1620.4,,
2008-03-01,2008,Mar,Oklahoma,totalprivate,1286.5,35.9,17.22
2008-03-01,2008,Mar,Oregon,leisurehospitality,175.2,,12.66
2008-03-01,2008,Mar,Oregon,manufacturing,200.1,39.5,20.04
2008-03-01,2008,Mar,Oregon,retailtrade,201.3,,
2008-03-01,2008,Mar,Oregon,totalnonfarm,1738.4,,
2008-03-01,2008,Mar,Oregon,totalprivate,1443.1,34.4,20.82
2008-03-01,2008,Mar,Pennsylvania,leisurehospitality,503.3,,12.86
2008-03-01,2008,Mar,Pennsylvania,manufacturing,653.7,40.6,21.05
2008-03-01,2008,Mar,Pennsylvania,retailtrade,649.1,,
2008-03-01,2008,Mar,Pennsylvania,totalnonfarm,5810.4,,
2008-03-01,2008,Mar,Pennsylvania,totalprivate,5054.2,34.0,20.38
2008-03-01,2008,Mar,Rhode Island,leisurehospitality,51.4,,14.77
2008-03-01,2008,Mar,Rhode Island,manufacturing,49.3,39.4,21.33
2008-03-01,2008,Mar,Rhode Island,retailtrade,50.2,,
2008-03-01,2008,Mar,Rhode Island,totalnonfarm,489.8,,
2008-03-01,2008,Mar,Rhode Island,totalprivate,422.0,34.2,22.47
2008-03-01,2008,Mar,South Carolina,leisurehospitality,220.3,,10.6
2008-03-01,2008,Mar,South Carolina,manufacturing,245.5,43.0,19.04
2008-03-01,2008,Mar,South Carolina,retailtrade,240.9,,
2008-03-01,2008,Mar,South Carolina,totalnonfarm,1950.8,,
2008-03-01,2008,Mar,South Carolina,totalprivate,1596.3,36.1,19.42
2008-03-01,2008,Mar,South Dakota,leisurehospitality,43.3,,11.05
2008-03-01,2008,Mar,South Dakota,manufacturing,43.0,38.1,16.46
2008-03-01,2008,Mar,South Dakota,retailtrade,50.1,,
2008-03-01,2008,Mar,South Dakota,totalnonfarm,411.6,,
2008-03-01,2008,Mar,South Dakota,totalprivate,335.7,32.7,16.36
2008-03-01,2008,Mar,Tennessee,leisurehospitality,276.9,,11.0
2008-03-01,2008,Mar,Tennessee,manufacturing,368.4,39.3,20.56
2008-03-01,2008,Mar,Tennessee,retailtrade,331.8,,
2008-03-01,2008,Mar,Tennessee,totalnonfarm,2809.0,,
2008-03-01,2008,Mar,Tennessee,totalprivate,2386.5,35.2,19.24
2008-03-01,2008,Mar,Texas,leisurehospitality,1001.7,,11.35
2008-03-01,2008,Mar,Texas,manufacturing,935.7,42.0,22.73
2008-03-01,2008,Mar,Texas,retailtrade,1174.3,,
2008-03-01,2008,Mar,Texas,totalnonfarm,10621.0,,
2008-03-01,2008,Mar,Texas,totalprivate,8820.6,36.7,21.47
2008-03-01,2008,Mar,Utah,leisurehospitality,115.5,,11.83
2008-03-01,2008,Mar,Utah,manufacturing,129.1,39.6,21.12
2008-03-01,2008,Mar,Utah,retailtrade,149.4,,
2008-03-01,2008,Mar,Utah,totalnonfarm,1259.4,,
2008-03-01,2008,Mar,Utah,totalprivate,1049.3,34.6,20.84
2008-03-01,2008,Mar,Vermont,leisurehospitality,32.9,,14.54
2008-03-01,2008,Mar,Vermont,manufacturing,35.7,38.1,20.95
2008-03-01,2008,Mar,Vermont,retailtrade,40.5,,
2008-03-01,2008,Mar,Vermont,totalnonfarm,308.7,,
2008-03-01,2008,Mar,Vermont,totalprivate,254.8,33.9,21.27
2008-03-01,2008,Mar,Virginia,leisurehospitality,353.4,,11.97
2008-03-01,2008,Mar,Virginia,manufacturing,267.3,40.7,20.1
2008-03-01,2008,Mar,Virginia,retailtrade,426.6,,
2008-03-01,2008,Mar,Virginia,totalnonfarm,3783.1,,
2008-03-01,2008,Mar,Virginia,totalprivate,3091.6,35.4,22.56
2008-03-01,2008,Mar,Washington,leisurehospitality,286.5,,15.1
2008-03-01,2008,Mar,Washington,manufacturing,297.0,,28.59
2008-03-01,2008,Mar,Washington,retailtrade,330.1,,
2008-03-01,2008,Mar,Washington,totalnonfarm,3008.9,,
2008-03-01,2008,Mar,Washington,totalprivate,2467.7,35.3,25.36
2008-03-01,2008,Mar,West Virginia,leisurehospitality,72.9,,9.72
2008-03-01,2008,Mar,West Virginia,manufacturing,57.1,40.6,21.6
2008-03-01,2008,Mar,West Virginia,retailtrade,91.8,,
2008-03-01,2008,Mar,West Virginia,totalnonfarm,726.2,,
2008-03-01,2008,Mar,West Virginia,totalprivate,580.9,35.3,17.67
2008-03-01,2008,Mar,Wisconsin,leisurehospitality,260.9,,11.34
2008-03-01,2008,Mar,Wisconsin,manufacturing,502.2,42.5,21.21
2008-03-01,2008,Mar,Wisconsin,retailtrade,311.7,,
2008-03-01,2008,Mar,Wisconsin,totalnonfarm,2878.9,,
2008-03-01,2008,Mar,Wisconsin,totalprivate,2460.5,33.1,20.87
2008-03-01,2008,Mar,Wyoming,leisurehospitality,34.7,,10.98
2008-03-01,2008,Mar,Wyoming,manufacturing,9.8,,
2008-03-01,2008,Mar,Wyoming,retailtrade,32.3,,
2008-03-01,2008,Mar,Wyoming,totalnonfarm,297.3,,
2008-03-01,2008,Mar,Wyoming,totalprivate,228.9,36.5,20.81
2008-04-01,2008,Apr,Alabama,leisurehospitality,176.5,,10.04
2008-04-01,2008,Apr,Alabama,manufacturing,288.5,41.8,20.55
2008-04-01,2008,Apr,Alabama,retailtrade,240.0,,
2008-04-01,2008,Apr,Alabama,totalnonfarm,2025.7,,
2008-04-01,2008,Apr,Alabama,totalprivate,1638.9,36.1,19.28
2008-04-01,2008,Apr,Alaska,leisurehospitality,31.9,,13.36
2008-04-01,2008,Apr,Alaska,manufacturing,12.4,37.0,22.69
2008-04-01,2008,Apr,Alaska,retailtrade,36.2,,
2008-04-01,2008,Apr,Alaska,totalnonfarm,320.4,,
2008-04-01,2008,Apr,Alaska,totalprivate,238.5,34.4,25.27
2008-04-01,2008,Apr,Arizona,leisurehospitality,272.5,,12.76
2008-04-01,2008,Apr,Arizona,manufacturing,176.3,38.6,22.05
2008-04-01,2008,Apr,Arizona,retailtrade,325.9,,
2008-04-01,2008,Apr,Arizona,totalnonfarm,2652.1,,
2008-04-01,2008,Apr,Arizona,totalprivate,2219.2,34.5,20.34
2008-04-01,2008,Apr,Arkansas,leisurehospitality,100.8,,9.49
2008-04-01,2008,Apr,Arkansas,manufacturing,185.7,38.6,16.83
2008-04-01,2008,Apr,Arkansas,retailtrade,134.1,,
2008-04-01,2008,Apr,Arkansas,totalnonfarm,1205.0,,
2008-04-01,2008,Apr,Arkansas,totalprivate,992.2,34.8,17.01
2008-04-01,2008,Apr,California,leisurehospitality,1583.6,,14.31
2008-04-01,2008,Apr,California,manufacturing,1439.3,38.8,25.02
2008-04-01,2008,Apr,California,retailtrade,1654.9,,
2008-04-01,2008,Apr,California,totalnonfarm,15430.6,,
2008-04-01,2008,Apr,California,totalprivate,12912.4,33.9,24.63
