Date,State,Sector,employment,employment-population ratio,labor force,labor force participation rate,unemployment,unemployment rate
2008-06-01,WestVirginia,aggregate,776023.0,52.9,810337.0,55.2,34314.0,4.2
2008-06-01,Wisconsin,aggregate,2947001.0,67.3,3086245.0,70.4,139244.0,4.5
2008-06-01,Wyoming,aggregate,292721.0,69.8,301243.0,71.8,8522.0,2.8
2008-07-01,Alabama,aggregate,2070556.0,56.9,2202199.0,60.5,131643.0,6.0
2008-07-01,Alaska,aggregate,333164.0,66.4,356584.0,71.1,23420.0,6.6
2008-07-01,Arizona,aggregate,2850682.0,60.2,3027939.0,63.9,177257.0,5.9
2008-07-01,Arkansas,aggregate,1293871.0,58.9,1365711.0,62.1,71840.0,5.3
2008-07-01,California,aggregate,17058129.0,61.2,18399312.0,66.0,1341183.0,7.3
2008-07-01,Colorado,aggregate,2578775.0,68.9,2709044.0,72.4,130269.0,4.8
2008-07-01,Connecticut,aggregate,1793045.0,64.9,1900868.0,68.8,107823.0,5.7
2008-07-01,DC,aggregate,318537.0,65.8,340568.0,70.3,22031.0,6.5
2008-07-01,Delaware,aggregate,433176.0,63.1,455257.0,66.3,22081.0,4.9
2008-07-01,Florida,aggregate,8730454.0,59.4,9328803.0,63.5,598349.0,6.4
2008-07-01,Georgia,aggregate,4590932.0,64.5,4899299.0,68.8,308367.0,6.3
2008-07-01,Hawaii,aggregate,639530.0,62.8,666910.0,65.5,27380.0,4.1
2008-07-01,Idaho,aggregate,723910.0,63.6,765173.0,67.2,41263.0,5.4
2008-07-01,Illinois,aggregate,6184438.0,63.2,6622532.0,67.7,438094.0,6.6
2008-07-01,Indiana,aggregate,3077308.0,62.8,3267645.0,66.7,190337.0,5.8
2008-07-01,Iowa,aggregate,1623399.0,69.6,1692979.0,72.6,69580.0,4.1
2008-07-01,Jersey,new,4282812.0,63.2,4525937.0,66.8,243125.0,5.4
2008-07-01,Kansas,aggregate,1425270.0,67.4,1492096.0,70.5,66826.0,4.5
2008-07-01,Kentucky,aggregate,1907221.0,57.7,2038886.0,61.7,131665.0,6.5
2008-07-01,Louisiana,aggregate,1986776.0,58.9,2082373.0,61.7,95597.0,4.6
2008-07-01,Maine,aggregate,670100.0,62.6,707628.0,66.2,37528.0,5.3
2008-07-01,Maryland,aggregate,2930373.0,66.6,3063456.0,69.6,133083.0,4.3
2008-07-01,Massachusetts,aggregate,3267123.0,63.5,3449520.0,67.0,182397.0,5.3
2008-07-01,Michigan,aggregate,4495300.0,58.2,4894828.0,63.4,399528.0,8.2
2008-07-01,Minnesota,aggregate,2759975.0,68.1,2920199.0,72.1,160224.0,5.5
2008-07-01,Mississippi,aggregate,1214601.0,55.1,1303361.0,59.1,88760.0,6.8
2008-07-01,Missouri,aggregate,2871145.0,62.9,3057789.0,67.0,186644.0,6.1
2008-07-01,Montana,aggregate,491141.0,64.2,515248.0,67.3,24107.0,4.7
2008-07-01,Nebraska,aggregate,964882.0,70.7,997057.0,73.1,32175.0,3.2
2008-07-01,Nevada,aggregate,1312343.0,64.7,1409999.0,69.5,97656.0,6.9
2008-07-01,NewHampshire,aggregate,712581.0,68.3,740083.0,70.9,27502.0,3.7
2008-07-01,NewMexico,aggregate,906344.0,59.4,947733.0,62.1,41389.0,4.4
2008-07-01,NewYork,aggregate,9111020.0,59.9,9621465.0,63.3,510445.0,5.3
2008-07-01,NorthCarolina,aggregate,4360888.0,61.3,4617928.0,64.9,257040.0,5.6
2008-07-01,NorthDakota,aggregate,368063.0,72.0,379900.0,74.3,11837.0,3.1
2008-07-01,Ohio,aggregate,5606015.0,62.8,6003216.0,67.3,397201.0,6.6
2008-07-01,Oklahoma,aggregate,1702990.0,61.3,1764560.0,63.6,61570.0,3.5
2008-07-01,Oregon,aggregate,1831838.0,61.8,1950720.0,65.8,118882.0,6.1
2008-07-01,Pennsylvania,aggregate,6155567.0,61.8,6497410.0,65.3,341843.0,5.3
2008-07-01,RhodeIsland,aggregate,523231.0,62.7,567261.0,67.9,44030.0,7.8
2008-07-01,SouthCarolina,aggregate,2029084.0,58.3,2179536.0,62.6,150452.0,6.9
2008-07-01,SouthDakota,aggregate,421689.0,69.6,435047.0,71.8,13358.0,3.1
2008-07-01,Tennessee,aggregate,2870792.0,59.4,3071016.0,63.5,200224.0,6.5
2008-07-01,Texas,aggregate,11237903.0,62.8,11810332.0,66.0,572429.0,4.8
2008-07-01,Utah,aggregate,1311283.0,69.1,1354855.0,71.4,43572.0,3.2
2008-07-01,Vermont,aggregate,336657.0,67.0,352182.0,70.1,15525.0,4.4
2008-07-01,Virginia,aggregate,4014039.0,66.9,4182557.0,69.7,168518.0,4.0
2008-07-01,Washington,aggregate,3281705.0,64.5,3460110.0,68.0,178405.0,5.2
2008-07-01,WestVirginia,aggregate,775816.0,52.8,810497.0,55.2,34681.0,4.3
2008-07-01,Wisconsin,aggregate,2944477.0,67.2,3090753.0,70.5,146276.0,4.7
2008-07-01,Wyoming,aggregate,293021.0,69.7,301861.0,71.8,8840.0,2.9
2008-08-01,Alabama,aggregate,2062996.0,56.7,2200721.0,60.4,137725.0,6.3
2008-08-01,Alaska,aggregate,333204.0,66.3,356720.0,71.0,23516.0,6.6
2008-08-01,Arizona,aggregate,2848934.0,60.1,3037890.0,64.1,188956.0,6.2
2008-08-01,Arkansas,aggregate,1292666.0,58.7,1366841.0,62.1,74175.0,5.4
2008-08-01,California,aggregate,17029819.0,61.0,18430660.0,66.1,1400841.0,7.6
2008-08-01,Colorado,aggregate,2575417.0,68.7,2710265.0,72.3,134848.0,5.0
2008-08-01,Connecticut,aggregate,1791100.0,64.8,1902181.0,68.8,111081.0,5.8
2008-08-01,DC,aggregate,318242.0,65.6,340993.0,70.3,22751.0,6.7
2008-08-01,Delaware,aggregate,431827.0,62.8,455272.0,66.2,23445.0,5.1
2008-08-01,Florida,aggregate,8701498.0,59.2,9327799.0,63.4,626301.0,6.7
2008-08-01,Georgia,aggregate,4591021.0,64.4,4912442.0,68.9,321421.0,6.5
2008-08-01,Hawaii,aggregate,637608.0,62.6,666605.0,65.4,28997.0,4.3
2008-08-01,Idaho,aggregate,722401.0,63.4,765819.0,67.2,43418.0,5.7
2008-08-01,Illinois,aggregate,6157866.0,62.9,6604909.0,67.5,447043.0,6.8
2008-08-01,Indiana,aggregate,3071961.0,62.6,3270962.0,66.7,199001.0,6.1
2008-08-01,Iowa,aggregate,1624309.0,69.6,1695524.0,72.7,71215.0,4.2
2008-08-01,Jersey,new,4280454.0,63.1,4532997.0,66.9,252543.0,5.6
2008-08-01,Kansas,aggregate,1425196.0,67.3,1494104.0,70.6,68908.0,4.6
2008-08-01,Kentucky,aggregate,1904223.0,57.6,2041572.0,61.8,137349.0,6.7
2008-08-01,Louisiana,aggregate,1987370.0,58.8,2087712.0,61.8,100342.0,4.8
2008-08-01,Maine,aggregate,668198.0,62.4,707062.0,66.1,38864.0,5.5
2008-08-01,Maryland,aggregate,2926179.0,66.4,3066753.0,69.6,140574.0,4.6
2008-08-01,Massachusetts,aggregate,3266525.0,63.4,3456144.0,67.1,189619.0,5.5
2008-08-01,Michigan,aggregate,4474199.0,57.9,4886027.0,63.3,411828.0,8.4
2008-08-01,Minnesota,aggregate,2761398.0,68.1,2925700.0,72.1,164302.0,5.6
2008-08-01,Mississippi,aggregate,1210315.0,54.9,1300243.0,59.0,89928.0,6.9
2008-08-01,Missouri,aggregate,2865319.0,62.7,3057947.0,66.9,192628.0,6.3
2008-08-01,Montana,aggregate,490681.0,64.1,515854.0,67.3,25173.0,4.9
2008-08-01,Nebraska,aggregate,964460.0,70.6,997356.0,73.0,32896.0,3.3
2008-08-01,Nevada,aggregate,1308475.0,64.4,1410587.0,69.4,102112.0,7.2
2008-08-01,NewHampshire,aggregate,711742.0,68.1,739899.0,70.8,28157.0,3.8
2008-08-01,NewMexico,aggregate,906300.0,59.3,949264.0,62.1,42964.0,4.5
2008-08-01,NewYork,aggregate,9111131.0,59.9,9640318.0,63.3,529187.0,5.5
2008-08-01,NorthCarolina,aggregate,4360233.0,61.2,4623161.0,64.9,262928.0,5.7
2008-08-01,NorthDakota,aggregate,368077.0,71.9,380019.0,74.3,11942.0,3.1
2008-08-01,Ohio,aggregate,5591405.0,62.7,6000513.0,67.2,409108.0,6.8
2008-08-01,Oklahoma,aggregate,1704998.0,61.3,1768593.0,63.6,63595.0,3.6
2008-08-01,Oregon,aggregate,1830845.0,61.7,1958337.0,66.0,127492.0,6.5
2008-08-01,Pennsylvania,aggregate,6154892.0,61.8,6506587.0,65.3,351695.0,5.4
2008-08-01,RhodeIsland,aggregate,521228.0,62.4,567111.0,67.9,45883.0,8.1
2008-08-01,SouthCarolina,aggregate,2025711.0,58.1,2183578.0,62.7,157867.0,7.2
2008-08-01,SouthDakota,aggregate,421588.0,69.5,435554.0,71.8,13966.0,3.2
2008-08-01,Tennessee,aggregate,2866930.0,59.2,3075235.0,63.5,208305.0,6.8
2008-08-01,Texas,aggregate,11243482.0,62.7,11838200.0,66.0,594718.0,5.0
2008-08-01,Utah,aggregate,1308742.0,68.9,1353348.0,71.2,44606.0,3.3
2008-08-01,Vermont,aggregate,336553.0,67.0,352527.0,70.2,15974.0,4.5
2008-08-01,Virginia,aggregate,4013482.0,66.8,4188470.0,69.7,174988.0,4.2
2008-08-01,Washington,aggregate,3281466.0,64.4,3464682.0,68.0,183216.0,5.3
2008-08-01,WestVirginia,aggregate,775372.0,52.8,810686.0,55.2,35314.0,4.4
2008-08-01,Wisconsin,aggregate,2941807.0,67.1,3095908.0,70.6,154101.0,5.0
2008-08-01,Wyoming,aggregate,293255.0,69.6,302416.0,71.8,9161.0,3.0
2008-09-01,Alabama,aggregate,2054491.0,56.4,2198450.0,60.3,143959.0,6.5
2008-09-01,Alaska,aggregate,333205.0,66.2,356787.0,70.8,23582.0,6.6
2008-09-01,Arizona,aggregate,2845566.0,60.0,3045850.0,64.2,200284.0,6.6
2008-09-01,Arkansas,aggregate,1290062.0,58.6,1367130.0,62.1,77068.0,5.6
2008-09-01,California,aggregate,16990758.0,60.8,18456379.0,66.1,1465621.0,7.9
2008-09-01,Colorado,aggregate,2571311.0,68.5,2711284.0,72.3,139973.0,5.2
2008-09-01,Connecticut,aggregate,1788478.0,64.7,1902888.0,68.8,114410.0,6.0
2008-09-01,DC,aggregate,317548.0,65.3,341096.0,70.2,23548.0,6.9
2008-09-01,Delaware,aggregate,430305.0,62.5,455159.0,66.2,24854.0,5.5
2008-09-01,Florida,aggregate,8666796.0,58.9,9320594.0,63.3,653798.0,7.0
2008-09-01,Georgia,aggregate,4397456.0,61.6,4733102.0,66.3,335646.0,7.1
2008-09-01,Hawaii,aggregate,635330.0,62.3,665948.0,65.3,30618.0,4.6
2008-09-01,Idaho,aggregate,720497.0,63.2,765928.0,67.1,45431.0,5.9
2008-09-01,Illinois,aggregate,6133593.0,62.6,6588488.0,67.3,454895.0,6.9
2008-09-01,Indiana,aggregate,3061767.0,62.4,3271618.0,66.7,209851.0,6.4
2008-09-01,Iowa,aggregate,1623733.0,69.6,1697207.0,72.7,73474.0,4.3
2008-09-01,Jersey,new,4275224.0,63.0,4538152.0,66.9,262928.0,5.8
2008-09-01,Kansas,aggregate,1425022.0,67.2,1496434.0,70.6,71412.0,4.8
2008-09-01,Kentucky,aggregate,1899641.0,57.4,2043862.0,61.8,144221.0,7.1
2008-09-01,Louisiana,aggregate,1986382.0,58.7,2091599.0,61.9,105217.0,5.0
2008-09-01,Maine,aggregate,665602.0,62.2,706091.0,66.0,40489.0,5.7
2008-09-01,Maryland,aggregate,2920438.0,66.2,3069026.0,69.6,148588.0,4.8
2008-09-01,Massachusetts,aggregate,3263197.0,63.3,3460837.0,67.1,197640.0,5.7
2008-09-01,Michigan,aggregate,4448597.0,57.6,4874766.0,63.1,426169.0,8.7
2008-09-01,Minnesota,aggregate,2760815.0,68.0,2929573.0,72.2,168758.0,5.8
2008-09-01,Mississippi,aggregate,1205822.0,54.6,1296792.0,58.8,90970.0,7.0
2008-09-01,Missouri,aggregate,2858625.0,62.5,3058276.0,66.9,199651.0,6.5
2008-09-01,Montana,aggregate,489768.0,63.9,516152.0,67.3,26384.0,5.1
2008-09-01,Nebraska,aggregate,963703.0,70.5,997507.0,73.0,33804.0,3.4
2008-09-01,Nevada,aggregate,1303538.0,64.1,1410370.0,69.4,106832.0,7.6
2008-09-01,NewHampshire,aggregate,710338.0,68.0,739298.0,70.8,28960.0,3.9
2008-09-01,NewMexico,aggregate,905434.0,59.2,950232.0,62.1,44798.0,4.7
2008-09-01,NewYork,aggregate,9104334.0,59.8,9655067.0,63.4,550733.0,5.7
2008-09-01,NorthCarolina,aggregate,4357019.0,61.1,4625547.0,64.9,268528.0,5.8
2008-09-01,NorthDakota,aggregate,367915.0,71.8,379955.0,74.2,12040.0,3.2
2008-09-01,Ohio,aggregate,5573046.0,62.4,5994978.0,67.2,421932.0,7.0
2008-09-01,Oklahoma,aggregate,1705761.0,61.3,1771821.0,63.7,66060.0,3.7
2008-09-01,Oregon,aggregate,1827030.0,61.5,1964113.0,66.1,137083.0,7.0
2008-09-01,Pennsylvania,aggregate,6148175.0,61.7,6512885.0,65.3,364710.0,5.6
2008-09-01,RhodeIsland,aggregate,519115.0,62.1,566748.0,67.8,47633.0,8.4
2008-09-01,SouthCarolina,aggregate,2021036.0,57.9,2186775.0,62.7,165739.0,7.6
2008-09-01,SouthDakota,aggregate,421453.0,69.5,436013.0,71.9,14560.0,3.3
2008-09-01,Tennessee,aggregate,2861450.0,59.1,3078525.0,63.6,217075.0,7.1
2008-09-01,Texas,aggregate,11242813.0,62.6,11860003.0,66.0,617190.0,5.2
2008-09-01,Utah,aggregate,1305386.0,68.6,1351030.0,71.0,45644.0,3.4
2008-09-01,Vermont,aggregate,336245.0,66.9,352777.0,70.2,16532.0,4.7
2008-09-01,Virginia,aggregate,4009717.0,66.7,4192623.0,69.7,182906.0,4.4
2008-09-01,Washington,aggregate,3279787.0,64.2,3468722.0,67.9,188935.0,5.4
2008-09-01,WestVirginia,aggregate,774479.0,52.7,811039.0,55.2,36560.0,4.5
2008-09-01,Wisconsin,aggregate,2938074.0,66.9,3101388.0,70.7,163314.0,5.3
2008-09-01,Wyoming,aggregate,293298.0,69.5,302833.0,71.8,9535.0,3.1
2008-10-01,Alabama,aggregate,2044954.0,56.1,2195849.0,60.2,150895.0,6.9
2008-10-01,Alaska,aggregate,333105.0,66.0,356874.0,70.7,23769.0,6.7
2008-10-01,Arizona,aggregate,2839536.0,59.8,3051381.0,64.2,211845.0,6.9
2008-10-01,Arkansas,aggregate,1286050.0,58.4,1366842.0,62.0,80792.0,5.9
2008-10-01,California,aggregate,16936307.0,60.5,18478341.0,66.1,1542034.0,8.3
2008-10-01,Colorado,aggregate,2565717.0,68.3,2712285.0,72.2,146568.0,5.4
2008-10-01,Connecticut,aggregate,1785206.0,64.5,1903464.0,68.8,118258.0,6.2
2008-10-01,DC,aggregate,316494.0,65.0,340995.0,70.0,24501.0,7.2
2008-10-01,Delaware,aggregate,428464.0,62.2,454889.0,66.0,26425.0,5.8
2008-10-01,Florida,aggregate,8624190.0,58.5,9306579.0,63.2,682389.0,7.3
2008-10-01,Georgia,aggregate,4335128.0,60.7,4687252.0,65.6,352124.0,7.5
2008-10-01,Hawaii,aggregate,632675.0,61.9,665022.0,65.1,32347.0,4.9
2008-10-01,Idaho,aggregate,718102.0,62.9,766425.0,67.1,48323.0,6.3
2008-10-01,Illinois,aggregate,6109035.0,62.4,6574991.0,67.1,465956.0,7.1
2008-10-01,Indiana,aggregate,3045845.0,62.0,3270356.0,66.6,224511.0,6.9
2008-10-01,Iowa,aggregate,1621166.0,69.4,1698365.0,72.7,77199.0,4.5
2008-10-01,Jersey,new,4265454.0,62.8,4540898.0,66.9,275444.0,6.1
2008-10-01,Kansas,aggregate,1424518.0,67.2,1499234.0,70.7,74716.0,5.0
2008-10-01,Kentucky,aggregate,1893413.0,57.2,2046594.0,61.8,153181.0,7.5
2008-10-01,Louisiana,aggregate,1983469.0,58.6,2093539.0,61.9,110070.0,5.3
2008-10-01,Maine,aggregate,662351.0,61.9,705058.0,65.8,42707.0,6.1
2008-10-01,Maryland,aggregate,2912984.0,66.0,3070664.0,69.5,157680.0,5.1
2008-10-01,Massachusetts,aggregate,3255588.0,63.1,3462836.0,67.1,207248.0,6.0
2008-10-01,Michigan,aggregate,4418233.0,57.2,4862569.0,63.0,444336.0,9.1
2008-10-01,Minnesota,aggregate,2756646.0,67.9,2931706.0,72.2,175060.0,6.0
2008-10-01,Mississippi,aggregate,1201008.0,54.4,1293490.0,58.6,92482.0,7.1
2008-10-01,Missouri,aggregate,2850809.0,62.3,3059526.0,66.9,208717.0,6.8
2008-10-01,Montana,aggregate,487966.0,63.6,515837.0,67.2,27871.0,5.4
2008-10-01,Nebraska,aggregate,962491.0,70.3,997491.0,72.9,35000.0,3.5
2008-10-01,Nevada,aggregate,1297336.0,63.7,1409397.0,69.2,112061.0,8.0
2008-10-01,NewHampshire,aggregate,708387.0,67.8,738491.0,70.6,30104.0,4.1
2008-10-01,NewMexico,aggregate,903259.0,59.0,950251.0,62.0,46992.0,4.9
2008-10-01,NewYork,aggregate,9088660.0,59.7,9666279.0,63.4,577619.0,6.0
2008-10-01,NorthCarolina,aggregate,4348451.0,60.9,4624609.0,64.7,276158.0,6.0
2008-10-01,NorthDakota,aggregate,367518.0,71.7,379800.0,74.1,12282.0,3.2
2008-10-01,Ohio,aggregate,5549020.0,62.1,5987790.0,67.1,438770.0,7.3
2008-10-01,Oklahoma,aggregate,1704731.0,61.2,1774441.0,63.7,69710.0,3.9
2008-10-01,Oregon,aggregate,1819359.0,61.2,1967553.0,66.1,148194.0,7.5
2008-10-01,Pennsylvania,aggregate,6133919.0,61.5,6516916.0,65.3,382997.0,5.9
2008-10-01,RhodeIsland,aggregate,516904.0,61.8,566389.0,67.7,49485.0,8.7
2008-10-01,SouthCarolina,aggregate,2014303.0,57.6,2189192.0,62.6,174889.0,8.0
2008-10-01,SouthDakota,aggregate,421240.0,69.4,436474.0,71.9,15234.0,3.5
2008-10-01,Tennessee,aggregate,2852849.0,58.8,3080931.0,63.5,228082.0,7.4
2008-10-01,Texas,aggregate,11233855.0,62.4,11875499.0,66.0,641644.0,5.4
2008-10-01,Utah,aggregate,1300968.0,68.2,1347745.0,70.7,46777.0,3.5
2008-10-01,Vermont,aggregate,336676.0,66.9,353994.0,70.4,17318.0,4.9
2008-10-01,Virginia,aggregate,4001819.0,66.5,4195472.0,69.7,193653.0,4.6
2008-10-01,Washington,aggregate,3275996.0,64.1,3473486.0,67.9,197490.0,5.7
2008-10-01,WestVirginia,aggregate,773002.0,52.5,811675.0,55.2,38673.0,4.8
2008-10-01,Wisconsin,aggregate,2931659.0,66.7,3106744.0,70.7,175085.0,5.6
2008-10-01,Wyoming,aggregate,293031.0,69.3,303081.0,71.7,10050.0,3.3
2008-11-01,Alabama,aggregate,2034223.0,55.7,2192919.0,60.1,158696.0,7.2
2008-11-01,Alaska,aggregate,332852.0,65.8,357020.0,70.6,24168.0,6.8
2008-11-01,Arizona,aggregate,2830399.0,59.5,3054569.0,64.2,224170.0,7.3
2008-11-01,Arkansas,aggregate,1280976.0,58.1,1366293.0,62.0,85317.0,6.2
2008-11-01,California,aggregate,16865033.0,60.2,18496507.0,66.0,1631474.0,8.8
2008-11-01,Colorado,aggregate,2558190.0,68.0,2713674.0,72.1,155484.0,5.7
2008-11-01,Connecticut,aggregate,1781155.0,64.3,1904143.0,68.7,122988.0,6.5
2008-11-01,DC,aggregate,315116.0,64.6,340722.0,69.9,25606.0,7.5
2008-11-01,Delaware,aggregate,426195.0,61.8,454385.0,65.9,28190.0,6.2
2008-11-01,Florida,aggregate,8573446.0,58.2,9288003.0,63.0,714557.0,7.7
2008-11-01,Georgia,aggregate,4311374.0,60.3,4682305.0,65.5,370931.0,7.9
2008-11-01,Hawaii,aggregate,629577.0,61.6,663808.0,64.9,34231.0,5.2
2008-11-01,Idaho,aggregate,715211.0,62.6,767025.0,67.1,51814.0,6.8
2008-11-01,Illinois,aggregate,6080986.0,62.0,6564530.0,67.0,483544.0,7.4
2008-11-01,Indiana,aggregate,3024503.0,61.5,3267795.0,66.5,243292.0,7.4
2008-11-01,Iowa,aggregate,1616390.0,69.2,1699005.0,72.7,82615.0,4.9
2008-11-01,Jersey,new,4251399.0,62.6,4541889.0,66.8,290490.0,6.4
2008-11-01,Kansas,aggregate,1423496.0,67.1,1502411.0,70.8,78915.0,5.3
2008-11-01,Kentucky,aggregate,1885706.0,57.0,2049954.0,61.9,164248.0,8.0
2008-11-01,Louisiana,aggregate,1978370.0,58.4,2093266.0,61.8,114896.0,5.5
2008-11-01,Maine,aggregate,658616.0,61.5,704198.0,65.8,45582.0,6.5
2008-11-01,Maryland,aggregate,2904093.0,65.7,3071866.0,69.5,167773.0,5.5
2008-11-01,Massachusetts,aggregate,3243479.0,62.8,3462067.0,67.0,218588.0,6.3
2008-11-01,Michigan,aggregate,4384575.0,56.8,4850949.0,62.8,466374.0,9.6
2008-11-01,Minnesota,aggregate,2748578.0,67.6,2932359.0,72.1,183781.0,6.3
2008-11-01,Mississippi,aggregate,1195821.0,54.1,1290713.0,58.4,94892.0,7.4
2008-11-01,Missouri,aggregate,2841820.0,62.1,3061657.0,66.9,219837.0,7.2
2008-11-01,Montana,aggregate,485128.0,63.2,514768.0,67.0,29640.0,5.8
2008-11-01,Nebraska,aggregate,960725.0,70.2,997276.0,72.8,36551.0,3.7
2008-11-01,Nevada,aggregate,1289854.0,63.3,1407598.0,69.0,117744.0,8.4
2008-11-01,NewHampshire,aggregate,705907.0,67.5,737610.0,70.5,31703.0,4.3
2008-11-01,NewMexico,aggregate,899544.0,58.7,949036.0,61.9,49492.0,5.2
2008-11-01,NewYork,aggregate,9064876.0,59.5,9675666.0,63.5,610790.0,6.3
2008-11-01,NorthCarolina,aggregate,4319510.0,60.4,4712518.0,65.9,393008.0,8.3
2008-11-01,NorthDakota,aggregate,366814.0,71.5,379541.0,73.9,12727.0,3.4
2008-11-01,Ohio,aggregate,5518001.0,61.8,5979451.0,66.9,461450.0,7.7
2008-11-01,Oklahoma,aggregate,1701577.0,61.0,1776681.0,63.7,75104.0,4.2
2008-11-01,Oregon,aggregate,1807570.0,60.7,1968564.0,66.1,160994.0,8.2
2008-11-01,Pennsylvania,aggregate,6111275.0,61.2,6517788.0,65.3,406513.0,6.2
2008-11-01,RhodeIsland,aggregate,514577.0,61.5,566193.0,67.7,51616.0,9.1
2008-11-01,SouthCarolina,aggregate,2005295.0,57.3,2190760.0,62.6,185465.0,8.5
2008-11-01,SouthDakota,aggregate,420932.0,69.3,437026.0,71.9,16094.0,3.7
2008-11-01,Tennessee,aggregate,2839440.0,58.5,3081674.0,63.5,242234.0,7.9
2008-11-01,Texas,aggregate,11215515.0,62.2,11883957.0,65.9,668442.0,5.6
2008-11-01,Utah,aggregate,1295425.0,67.8,1343397.0,70.4,47972.0,3.6
2008-11-01,Vermont,aggregate,336850.0,66.9,355230.0,70.6,18380.0,5.2
2008-11-01,Virginia,aggregate,3989393.0,66.2,4197107.0,69.6,207714.0,4.9
2008-11-01,Washington,aggregate,3269598.0,63.9,3479608.0,68.0,210010.0,6.0
2008-11-01,WestVirginia,aggregate,770883.0,52.4,812640.0,55.2,41757.0,5.1
2008-11-01,Wisconsin,aggregate,2921056.0,66.5,3111125.0,70.8,190069.0,6.1
2008-11-01,Wyoming,aggregate,292396.0,69.0,303197.0,71.6,10801.0,3.6
2008-12-01,Alabama,aggregate,2022463.0,55.4,2189579.0,59.9,167116.0,7.6
2008-12-01,Alaska,aggregate,332472.0,65.6,357257.0,70.5,24785.0,6.9
2008-12-01,Arizona,aggregate,2818808.0,59.2,3056171.0,64.2,237363.0,7.8
2008-12-01,Arkansas,aggregate,1275448.0,57.8,1365807.0,61.9,90359.0,6.6
2008-12-01,California,aggregate,16779564.0,59.9,18509704.0,66.0,1730140.0,9.3
2008-12-01,Colorado,aggregate,2549147.0,67.6,2716059.0,72.1,166912.0,6.1
2008-12-01,Connecticut,aggregate,1776181.0,64.1,1904814.0,68.7,128633.0,6.8
2008-12-01,DC,aggregate,313509.0,64.2,340339.0,69.7,26830.0,7.9
2008-12-01,Delaware,aggregate,423573.0,61.4,453670.0,65.7,30097.0,6.6
2008-12-01,Florida,aggregate,8516842.0,57.7,9267084.0,62.8,750242.0,8.1
2008-12-01,Georgia,aggregate,4298159.0,60.0,4689163.0,65.5,391004.0,8.3
2008-12-01,Hawaii,aggregate,626213.0,61.2,662438.0,64.7,36225.0,5.5
2008-12-01,Idaho,aggregate,711992.0,62.2,767988.0,67.1,55996.0,7.3
2008-12-01,Illinois,aggregate,6048890.0,61.7,6557459.0,66.9,508569.0,7.8
2008-12-01,Indiana,aggregate,2999389.0,61.0,3264630.0,66.4,265241.0,8.1
2008-12-01,Iowa,aggregate,1609624.0,68.8,1698949.0,72.7,89325.0,5.3
2008-12-01,Jersey,new,4235065.0,62.3,4542526.0,66.8,307461.0,6.8
2008-12-01,Kansas,aggregate,1421966.0,66.9,1505887.0,70.9,83921.0,5.6
2008-12-01,Kentucky,aggregate,1876810.0,56.7,2053656.0,62.0,176846.0,8.6
2008-12-01,Louisiana,aggregate,1971430.0,58.1,2091243.0,61.7,119813.0,5.7
2008-12-01,Maine,aggregate,654804.0,61.1,703709.0,65.7,48905.0,6.9
2008-12-01,Maryland,aggregate,2894262.0,65.4,3072631.0,69.4,178369.0,5.8
2008-12-01,Massachusetts,aggregate,3228530.0,62.5,3459683.0,66.9,231153.0,6.7
2008-12-01,Michigan,aggregate,4350375.0,56.3,4840346.0,62.7,489971.0,10.1
2008-12-01,Minnesota,aggregate,2737778.0,67.3,2932152.0,72.1,194374.0,6.6
2008-12-01,Mississippi,aggregate,1189998.0,53.8,1288425.0,58.3,98427.0,7.6
2008-12-01,Missouri,aggregate,2831972.0,61.8,3064371.0,66.9,232399.0,7.6
2008-12-01,Montana,aggregate,481479.0,62.6,513031.0,66.7,31552.0,6.2
2008-12-01,Nebraska,aggregate,958463.0,69.9,996940.0,72.7,38477.0,3.9
2008-12-01,Nevada,aggregate,1281445.0,62.8,1405053.0,68.8,123608.0,8.8
2008-12-01,NewHampshire,aggregate,703043.0,67.2,736780.0,70.4,33737.0,4.6
2008-12-01,NewMexico,aggregate,894550.0,58.3,946726.0,61.7,52176.0,5.5
2008-12-01,NewYork,aggregate,9035674.0,59.3,9684659.0,63.5,648985.0,6.7
2008-12-01,NorthCarolina,aggregate,4285773.0,59.8,4730365.0,66.0,444592.0,9.4
2008-12-01,NorthDakota,aggregate,365821.0,71.2,379172.0,73.8,13351.0,3.5
2008-12-01,Ohio,aggregate,5479789.0,61.3,5970083.0,66.8,490294.0,8.2
2008-12-01,Oklahoma,aggregate,1696493.0,60.7,1778975.0,63.7,82482.0,4.6
2008-12-01,Oregon,aggregate,1792961.0,60.1,1967950.0,66.0,174989.0,8.9
2008-12-01,Pennsylvania,aggregate,6081555.0,60.9,6515158.0,65.3,433603.0,6.7
2008-12-01,RhodeIsland,aggregate,512178.0,61.2,566247.0,67.7,54069.0,9.5
2008-12-01,SouthCarolina,aggregate,1994581.0,56.9,2191610.0,62.6,197029.0,9.0
2008-12-01,SouthDakota,aggregate,420556.0,69.2,437702.0,72.0,17146.0,3.9
2008-12-01,Tennessee,aggregate,2820670.0,58.1,3079670.0,63.4,259000.0,8.4
2008-12-01,Texas,aggregate,11189703.0,61.9,11886033.0,65.8,696330.0,5.9
2008-12-01,Utah,aggregate,1289064.0,67.4,1362509.0,71.3,73445.0,5.4
2008-12-01,Vermont,aggregate,336817.0,66.9,356489.0,70.8,19672.0,5.5
